,Status,Life expectancy ,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Total expenditure, HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Adult Mortality,Polio,Diphtheria
1005,Developed,79.1,3,11.83,5842.374765,88.0,121,57.1,3,1.37,0.1,34165.9343,8251626.0,1.1,1.1,0.877,16.4,85.06,96.0,96.0
1006,Developed,78.5,3,11.92,582.6157028,9.0,779,56.6,4,1.62,0.1,3359.95215,82534176.0,1.1,1.1,0.872,16.3,89.13,96.0,97.0
1007,Developed,78.4,3,12.25,437.1059663,87.0,4657,56.1,4,1.4,0.1,2525.16445,82488495.0,1.2,1.1,0.867,16.3,90.53,97.0,93.0
1008,Developed,78.3,3,12.46,4057.6373829999998,86.0,6024,55.6,4,1.15,0.1,23687.316890000002,82349925.0,1.2,1.1,0.86,16.2,91.75,96.0,93.0
1009,Developed,78.0,3,12.91,4238.540035,84.0,0,55.1,4,1.1,0.1,23718.7467,8221158.0,1.2,1.2,0.855,16.2,95.18,94.0,90.0
1011,Developing,62.1,37,0.01,97.67794571,98.0,124,28.0,54,3.56,0.8,1432.2279429999999,26962563.0,6.4,6.3,0.5760000000000001,11.7,247.8,94.0,98.0
1012,Developing,61.9,38,0.01,28.66897829,9.0,319,27.3,55,4.63,0.9,1814.4922969999998,26346251.0,6.6,6.4,0.57,11.5,250.1,91.0,90.0
1013,Developing,61.6,39,0.01,151.899429,92.0,1613,26.7,56,4.79,0.9,1629.8222,2573349.0,6.7,6.6,0.563,11.2,254.8,91.0,92.0
1014,Developing,61.2,40,1.64,225.2219474,91.0,120,26.1,58,4.81,1.3,1574.978653,25121796.0,6.9,6.8,0.5539999999999999,10.9,263.1,91.0,91.0
1015,Developing,69.0,40,1.69,195.9824626,94.0,641,25.5,59,5.33,1.9,1312.6755699999999,2451214.0,7.1,7.0,0.547,10.5,269.5,94.0,94.0
1016,Developing,66.0,41,1.76,30.72290501,94.0,101,24.9,60,5.17,2.1,186.76538,2393831.0,7.3,7.2,0.542,10.4,275.6,94.0,94.0
1017,Developing,63.0,41,1.78,161.01064350000001,93.0,82,24.2,61,4.85,2.2,1224.41554,2329864.0,7.5,7.4,0.53,9.8,283.5,92.0,93.0
1018,Developing,59.9,41,1.25,3.181373629,94.0,6,23.6,61,5.3,2.6,19.686718,227212.0,7.7,7.6,0.519,9.1,291.1,94.0,94.0
1019,Developing,59.4,41,1.7,129.02633640000002,84.0,420,23.0,62,4.64,2.9,922.9351677000001,22113425.0,7.9,7.9,0.51,8.7,297.6,84.0,84.0
1020,Developing,58.9,41,1.5,78.71123825,84.0,435,22.4,62,4.51,3.1,498.17239400000005,215429.0,8.1,8.1,0.499,8.1,302.8,85.0,84.0
1021,Developing,58.3,41,1.46,53.23775977,8.0,60,21.8,62,3.96,3.2,423.19363889999994,2986536.0,8.4,8.3,0.491,7.7,307.2,81.0,80.0
1022,Developing,57.9,41,1.53,31.09435342,8.0,1939,21.2,63,3.12,3.4,373.2815537,2446782.0,8.6,8.5,0.489,7.9,309.2,80.0,80.0
1023,Developing,57.6,42,1.6,3.336437969,8.0,12289,2.7,63,3.7,3.5,39.484473,19924522.0,8.8,8.8,0.484,7.6,309.7,80.0,78.0
1027,Developing,88.0,0,7.53,2163.043414,96.0,1,66.0,0,8.8,0.1,21673.7817,1892413.0,0.8,0.7,0.862,17.2,66.88,99.0,99.0
1028,Developing,86.0,0,7.46,2183.106986,98.0,3,65.4,0,9.26,0.1,21874.8195,1965211.0,0.8,0.7,0.86,17.1,68.27,99.0,99.0
1029,Developing,84.0,0,8.2,2528.992935,98.0,3,64.9,0,9.24,0.1,22242.681930000002,114511.0,0.8,0.7,0.858,16.8,72.44,99.0,99.0
1030,Developing,85.0,0,8.02,3192.887363,95.0,40,64.3,0,9.77,0.1,25916.293530000003,1114899.0,0.8,0.7,0.86,16.7,73.31,99.0,99.0
1031,Developing,83.0,0,9.0,3189.7544390000003,95.0,149,63.7,0,9.18,0.1,26917.758980000002,11121341.0,0.8,0.7,0.8590000000000001,16.4,73.57,99.0,99.0
1032,Developing,80.0,0,9.08,372.6854142,95.0,2,63.1,0,9.76,0.1,2971.973,111717.0,0.8,0.7,0.857,16.2,75.97,99.0,99.0
1033,Developing,79.9,0,9.51,3682.8871700000004,95.0,1,62.4,0,9.76,0.1,31997.2821,1177841.0,0.8,0.7,0.853,15.9,75.05,99.0,99.0
1034,Developing,79.4,0,9.67,3632.243121,95.0,2,61.8,0,9.41,0.1,28827.326360000003,1148473.0,0.8,0.7,0.855,16.4,78.17,99.0,99.0
1035,Developing,79.7,0,9.42,318.5806628,94.0,0,61.2,1,9.34,0.1,2481.15781,112362.0,0.8,0.7,0.85,16.3,75.52,98.0,98.0
1036,Developing,79.3,0,9.95,2785.139364,93.0,122,6.5,1,9.36,0.1,22551.73574,1987314.0,0.8,0.7,0.8390000000000001,15.6,78.98,96.0,96.0
1037,Developing,79.2,0,9.56,287.6124519,92.0,1,59.9,1,8.3,0.1,21955.148999999998,1955141.0,0.8,0.8,0.83,15.3,79.86,95.0,95.0
1038,Developing,79.1,0,9.46,2124.921517,92.0,0,59.2,1,8.61,0.1,18477.57841,19287.0,0.8,0.8,0.823,15.2,79.51,93.0,94.0
1039,Developing,79.0,1,8.09,160.8897265,91.0,5,58.6,1,8.72,0.1,1411.31339,19222.0,0.8,0.8,0.8109999999999999,14.6,79.01,92.0,92.0
1040,Developing,78.7,1,8.62,1403.022211,9.0,12,58.0,1,8.47,0.1,12538.178829999999,1862132.0,0.9,0.8,0.8009999999999999,14.2,80.92,90.0,91.0
1041,Developing,78.2,1,8.48,122.1823517,89.0,56,57.4,1,7.6,0.1,1242.9537300000002,18588.0,0.9,0.8,0.794,13.9,82.35,89.0,89.0
1059,Developing,71.7,10,1.88,657.5282797,73.0,0,49.9,13,6.2,0.4,3687.7637670000004,15923559.0,1.2,1.2,0.614,10.7,169.1,65.0,73.0
1060,Developing,71.4,11,1.93,582.1469582999999,85.0,0,49.3,13,6.3,0.4,3452.8289340000006,15596214.0,1.2,1.2,0.611,10.7,172.3,84.0,85.0
1061,Developing,71.3,11,2.02,484.7187892,96.0,0,48.6,13,6.33,0.4,3299.65139,1527156.0,1.2,1.2,0.616,10.6,173.0,94.0,96.0
1062,Developing,71.1,11,2.16,457.77458449999995,88.0,0,47.9,14,6.28,0.4,3187.845296,14948919.0,1.2,1.2,0.609,10.5,179.8,88.0,88.0
1063,Developing,77.0,12,2.14,443.32482539999995,94.0,0,47.2,14,6.64,0.4,2825.5247,1463417.0,1.3,1.3,0.602,10.5,186.1,94.0,94.0
1064,Developing,76.0,12,2.14,445.44233710000003,92.0,0,46.5,15,6.79,0.4,2635.7534739999996,1431628.0,1.3,1.3,0.596,10.4,190.8,92.0,92.0
1065,Developing,79.0,13,2.21,472.2234994,95.0,0,45.9,15,6.65,0.4,2794.22189,146366.0,1.3,1.3,0.589,10.4,186.4,96.0,95.0
1066,Developing,75.0,13,2.4,380.96324289999995,85.0,0,45.2,16,6.86,0.4,2489.955836,137286.0,1.3,1.3,0.578,10.1,190.5,85.0,85.0
1067,Developing,69.7,14,2.38,352.0244894,89.0,0,44.5,17,7.7,0.4,2256.56724,133978.0,1.4,1.4,0.57,9.8,205.4,90.0,89.0
1068,Developing,69.2,14,2.35,41.50845637,87.0,0,43.8,18,6.79,0.4,277.83437999999995,139628.0,1.4,1.4,0.5670000000000001,9.6,211.2,87.0,87.0
1075,Developing,58.1,27,0.01,50.57976483,51.0,175,22.7,41,5.64,0.5,561.997387,118559.0,7.5,7.4,0.41200000000000003,8.6,289.6,42.0,44.0
1076,Developing,58.8,27,0.01,5.140668848,63.0,53,22.2,41,5.49,1.0,54.169323999999996,11536615.0,7.7,7.6,0.406,8.5,275.3,49.0,50.0
1077,Developing,58.4,28,0.01,4.344930862,62.0,6,21.7,42,5.39,1.9,52.3485646,11281469.0,7.8,7.8,0.396,8.5,279.3,56.0,57.0
1078,Developing,58.1,28,0.22,42.2547904,63.0,11,21.2,43,4.73,2.0,459.2912,113517.0,8.0,8.0,0.385,8.4,282.5,63.0,63.0
1079,Developing,57.8,29,0.2,29.74734049,64.0,45,2.8,44,4.55,2.2,438.7513346,179417.0,8.2,8.2,0.38,8.3,286.2,62.0,64.0
1080,Developing,57.3,29,0.18,24.84763562,57.0,264,2.3,46,3.85,2.3,436.68955389999996,1556524.0,8.4,8.4,0.376,8.1,294.1,60.0,57.0
1081,Developing,56.8,30,0.21,19.68510257,57.0,89,19.8,47,3.21,2.3,437.4467238,1323142.0,8.6,8.6,0.371,7.9,300.4,59.0,60.0
1082,Developing,56.4,31,0.19,1.399626733,57.0,3,19.4,48,3.8,2.4,49.456775,196727.0,8.9,8.8,0.364,7.6,304.5,46.0,63.0
1091,Developing,58.4,4,0.01,50.06053544,87.0,1,25.6,6,5.59,3.4,642.6256154,1725744.0,7.3,7.1,0.419,9.2,282.3,88.0,88.0
1092,Developing,58.1,4,0.01,8.20063742,87.0,0,25.0,6,6.14,4.5,61.566347,1681495.0,7.5,7.3,0.415,9.1,281.1,88.0,87.0
1093,Developing,57.6,4,0.01,0.948526366,87.0,0,24.3,6,5.96,5.3,67.7518833,1638139.0,7.7,7.5,0.41600000000000004,9.1,289.5,87.0,87.0
1094,Developing,57.1,4,3.57,40.45367358,86.0,0,23.7,7,5.46,5.7,692.69989,1596154.0,7.8,7.7,0.41,9.0,296.1,85.0,86.0
1095,Developing,56.7,4,3.21,53.30782696,83.0,26,23.1,7,6.7,5.9,543.957418,155588.0,8.0,7.9,0.405,8.9,297.9,82.0,83.0
1096,Developing,56.3,4,2.55,47.12969266,8.0,0,22.5,7,6.81,6.0,544.2227790000001,1517448.0,8.3,8.1,0.401,8.9,298.6,78.0,80.0
1107,Developing,66.0,0,7.64,4.141293345,98.0,0,45.9,1,5.25,0.3,43.823209999999996,763393.0,5.5,5.3,0.636,10.3,263.9,97.0,98.0
1108,Developing,65.9,0,7.56,345.9044258,98.0,0,45.0,1,5.1,0.3,3944.178173,75881.0,5.5,5.3,0.633,10.3,263.3,98.0,98.0
1109,Developing,65.8,0,7.57,497.4719464,97.0,0,44.1,1,6.57,0.3,3785.935665,75391.0,5.6,5.3,0.63,10.6,271.8,97.0,97.0
1110,Developing,65.6,0,7.56,536.2332523,93.0,0,43.2,1,6.8,0.4,3439.597513,7491.0,5.6,5.3,0.624,10.3,262.7,93.0,93.0
1111,Developing,65.9,0,7.52,48.02859441,95.0,0,42.4,1,6.6,0.4,326.28121200000004,746556.0,5.6,5.3,0.618,10.2,257.9,95.0,95.0
1112,Developing,66.1,0,7.49,466.66936979999997,98.0,0,41.6,1,7.32,0.3,2716.3525600000003,745693.0,5.6,5.4,0.618,10.5,251.7,97.0,98.0
1113,Developing,66.3,1,7.32,493.32792930000005,93.0,0,4.9,1,7.46,0.8,2576.124957,746314.0,5.6,5.4,0.618,10.7,249.1,93.0,93.0
1114,Developing,65.7,1,7.2,362.8702271,94.0,0,4.3,1,6.45,1.9,2327.58324,747869.0,5.7,5.5,0.62,11.2,256.5,94.0,94.0
1115,Developing,65.2,1,7.04,170.6325842,93.0,0,39.6,1,4.67,1.1,1945.6395,74961.0,5.7,5.5,0.622,11.7,266.7,92.0,93.0
1116,Developing,65.0,1,7.35,17.46405901,93.0,0,39.0,1,5.83,1.8,198.45521599999998,75946.0,5.7,5.5,0.619,11.4,266.6,93.0,93.0
1117,Developing,65.1,1,7.84,1.776181042,91.0,0,38.4,1,5.73,1.9,145.58861000000002,751652.0,5.8,5.6,0.613,11.2,270.4,91.0,91.0
1118,Developing,65.3,1,7.93,16.47949015,9.0,0,37.8,1,5.97,2.1,986.7958173000001,751857.0,5.8,5.6,0.611,11.1,276.0,91.0,90.0
1119,Developing,65.3,1,7.73,10.936338800000001,91.0,0,37.1,1,5.84,2.3,96.86748270000001,751884.0,5.9,5.7,0.609,11.0,280.2,93.0,91.0
1120,Developing,65.4,1,6.71,15.54978677,85.0,0,36.4,1,5.82,1.7,925.5825460000001,752263.0,5.9,5.7,0.606,10.9,272.9,90.0,85.0
1123,Developing,63.1,14,0.01,5.103249438,48.0,0,48.8,19,7.56,0.5,83.1148117,1572466.0,3.9,3.9,0.48700000000000004,9.1,247.7,63.0,63.0
1124,Developing,62.7,14,5.68,4.989712322,68.0,0,47.7,19,8.1,0.5,81.26567299999999,1431776.0,3.9,3.9,0.483,9.1,252.6,64.0,65.0
1139,Developing,74.5,3,2.87,345.3776344,97.0,0,5.2,4,8.72,0.3,2242.711912,889216.0,2.1,2.1,0.618,11.4,147.7,98.0,98.0
1140,Developing,74.3,4,3.11,311.7553193,97.0,0,49.3,4,9.15,0.4,2136.77395,8657785.0,2.2,2.1,0.614,11.6,149.1,98.0,98.0
1141,Developing,74.1,4,3.11,363.57216439999996,97.0,0,48.4,4,9.78,0.4,2178.38325,855646.0,2.2,2.1,0.614,11.6,150.9,98.0,98.0
1142,Developing,73.9,4,3.1,32.16407994,97.0,0,47.6,5,8.57,0.4,212.584798,83516.0,2.2,2.2,0.611,11.7,152.9,97.0,97.0
1143,Developing,73.6,4,3.1,302.1057507,97.0,0,46.8,5,8.45,0.4,1932.85829,8194778.0,2.3,2.2,0.606,11.5,155.5,97.0,97.0
1144,Developing,73.4,4,3.08,286.12114460000004,97.0,0,45.9,5,8.84,0.5,1815.4894960000001,83521.0,2.3,2.2,0.603,11.3,156.0,97.0,97.0
1145,Developing,73.2,4,3.14,231.9112915,92.0,0,45.1,5,8.4,0.6,1751.595857,7872658.0,2.3,2.3,0.597,11.1,158.1,93.0,93.0
1146,Developing,73.0,5,3.16,222.4823338,93.0,0,44.3,6,7.89,0.7,1592.572182,777972.0,2.4,2.3,0.59,10.9,159.8,94.0,94.0
1147,Developing,72.8,5,3.23,192.92978290000002,94.0,0,43.5,6,7.63,0.8,1437.6287849999999,754146.0,2.4,2.4,0.583,10.8,161.5,94.0,95.0
1148,Developing,72.5,5,3.23,203.7134882,97.0,0,42.8,6,7.81,0.9,1311.741714,737343.0,2.5,2.4,0.5770000000000001,10.6,164.4,98.0,98.0
1149,Developing,72.2,5,3.02,188.2499208,93.0,0,42.0,7,7.89,1.2,1217.657961,724153.0,2.6,2.5,0.5710000000000001,10.4,165.8,94.0,94.0
1150,Developing,71.9,6,3.04,194.43357360000002,91.0,0,41.2,7,8.29,1.4,1157.3427,733821.0,2.6,2.5,0.5660000000000001,10.3,169.9,92.0,92.0
1151,Developing,71.6,6,3.09,154.86361609999997,94.0,0,4.4,7,7.28,1.5,1132.8721,6863157.0,2.7,2.6,0.561,10.1,171.8,95.0,95.0
1152,Developing,71.3,6,2.74,15.36175284,95.0,0,39.6,8,6.88,1.6,113.4546,669361.0,2.7,2.7,0.557,9.9,173.8,99.0,96.0
1153,Developing,71.0,6,2.61,28.80831098,93.0,0,38.8,8,6.63,1.7,188.783165,6524283.0,2.8,2.7,0.551,9.8,176.1,88.0,94.0
1187,Developing,68.0,957,3.07,86.52153895,79.0,79563,18.1,1200,4.69,0.2,1573.11889,1293859294.0,26.8,27.4,0.607,11.6,183.1,84.0,85.0
1188,Developing,67.6,1000,3.11,67.67230438,7.0,13822,17.5,1300,4.53,0.2,1452.195373,127856227.0,26.8,27.5,0.599,11.5,185.0,82.0,83.0
1189,Developing,67.3,1100,3.1,64.96964491,73.0,18668,17.0,1400,4.39,0.2,1446.98541,126365852.0,26.9,27.6,0.59,11.3,188.3,79.0,82.0
1190,Developing,66.8,1100,3.0,64.6059005,44.0,33634,16.4,1500,4.33,0.2,1461.671957,124723629.0,26.9,27.7,0.58,10.8,191.1,79.0,82.0
1191,Developing,66.4,1200,2.77,57.73359864,38.0,31458,15.9,1600,4.28,0.2,1345.77153,12398691.0,27.0,27.8,0.569,10.4,194.4,76.0,79.0
1192,Developing,66.0,1300,2.5,0.844186331,37.0,56188,15.4,1700,4.38,0.2,19.317764999999998,121427132.0,27.0,27.8,0.563,10.5,197.7,73.0,74.0
1193,Developing,65.5,1300,1.93,43.03043312,29.0,44258,14.9,1800,4.34,0.3,991.484634,119714696.0,27.0,27.9,0.556,10.2,201.1,69.0,70.0
1194,Developing,65.2,1400,1.59,5.234770323999999,6.0,41144,14.4,1900,4.23,0.3,118.166373,1179681239.0,27.1,28.0,0.546,9.9,204.4,67.0,64.0
1195,Developing,64.8,1500,1.37,34.85942671,6.0,64185,13.9,2000,4.25,0.3,792.2596980000001,1161977719.0,27.1,28.0,0.536,9.7,207.5,66.0,65.0
1196,Developing,64.4,1500,1.27,3.5096369,8.0,36711,13.5,2000,4.28,0.3,77.819,1144118674.0,27.2,28.1,0.526,9.4,210.8,65.0,65.0
1197,Developing,64.0,1600,1.2,27.33800857,6.0,55443,13.0,2100,4.22,0.3,621.3183767,1126135777.0,27.2,28.2,0.518,9.2,214.2,58.0,63.0
1203,Developing,68.9,119,0.09,200.0684443,78.0,12943,26.5,142,2.85,0.3,3491.595887,255131116.0,1.4,1.2,0.682,12.9,179.5,90.0,88.0
1204,Developing,68.7,124,0.09,22.8478308,85.0,8419,25.6,148,2.93,0.3,362.663981,25232263.0,1.5,1.3,0.677,12.9,181.2,92.0,92.0
1205,Developing,68.5,129,0.08,254.46882569999997,83.0,15489,24.7,154,2.9,0.3,3687.953996,248883232.0,1.5,1.4,0.669,12.6,182.8,87.0,87.0
1206,Developing,68.3,134,0.08,211.8783404,81.0,21893,23.8,161,2.71,0.3,3634.27685,24577511.0,1.6,1.5,0.662,12.3,184.8,81.0,81.0
1207,Developing,68.1,138,0.08,190.5453646,83.0,18869,22.9,167,2.74,0.3,3113.48635,242524123.0,1.6,1.5,0.6559999999999999,12.1,186.0,82.0,81.0
1208,Developing,67.9,143,0.08,125.79806780000001,82.0,20818,22.1,174,2.83,0.3,2254.4456600000003,23934478.0,1.7,1.6,0.645,11.7,188.7,85.0,78.0
1209,Developing,67.7,149,0.07,10.26341108,82.0,15369,21.3,181,2.81,0.2,216.52766,236159276.0,1.7,1.7,0.6409999999999999,11.7,189.5,83.0,77.0
1210,Developing,67.5,154,0.06,102.63343499999999,76.0,19456,2.5,188,3.1,0.2,1855.93915,232989141.0,1.8,1.7,0.638,11.0,189.6,77.0,73.0
1211,Developing,67.3,159,0.06,72.0159316,66.0,20422,19.7,194,2.91,0.1,1586.254,22983822.0,1.8,1.8,0.632,10.9,190.4,78.0,72.0
1212,Developing,67.2,163,0.06,5.381782562000001,65.0,15853,19.0,201,2.79,0.1,126.92883400000001,22671273.0,1.9,1.9,0.629,11.1,189.1,79.0,72.0
1213,Developing,65.3,174,0.06,55.36107207,64.0,29171,18.2,237,2.37,0.1,1148.56996,223614649.0,1.9,1.9,0.624,11.0,212.4,79.0,71.0
1214,Developing,66.9,173,0.05,8.460155757999999,64.0,24457,17.5,215,2.53,0.1,164.59447,22545214.0,1.9,11.0,0.613,10.8,188.2,80.0,71.0
1215,Developing,66.7,177,0.05,43.17867291,63.0,14492,16.7,222,2.27,0.1,899.5556857,2175859.0,11.0,11.1,0.608,10.6,187.7,80.0,70.0
1216,Developing,66.5,182,0.06,33.95837125,62.0,3825,16.0,229,2.23,0.1,747.9817455,2145652.0,11.0,11.1,0.604,10.6,187.5,77.0,76.0
1217,Developing,66.3,187,0.06,3.43334364,65.0,3344,15.4,237,1.98,0.1,78.92744,21154429.0,11.0,11.2,0.597,10.7,187.3,72.0,75.0
1235,Developing,67.9,32,0.01,43.524080100000006,62.0,1317,58.5,39,5.54,0.1,673.74737,3568.0,5.3,5.1,0.6579999999999999,10.1,191.6,74.0,72.0
1236,Developing,69.5,32,0.01,447.36950010000004,66.0,669,57.8,39,5.92,0.1,6925.224459999999,33883145.0,5.3,5.1,0.659,10.3,161.6,76.0,74.0
1237,Developing,76.0,32,0.01,429.66250830000007,61.0,15,57.2,39,5.26,0.1,6651.122420000001,32776571.0,5.3,5.1,0.6559999999999999,10.5,145.1,73.0,73.0
1238,Developing,77.0,32,0.17,285.11972599999996,77.0,15,56.5,39,3.32,0.1,5854.614497,3172753.0,5.3,5.1,0.649,10.4,143.0,82.0,81.0
1239,Developing,76.0,32,0.19,21.82252494,72.0,492,55.8,39,3.82,0.1,452.74948,376271.0,5.3,5.1,0.6459999999999999,10.4,144.4,74.0,74.0
1240,Developing,74.0,32,0.2,185.6366983,75.0,30328,55.2,39,4.65,0.1,3735.144836,29894652.0,5.4,5.1,0.643,10.3,149.6,78.0,78.0
1241,Developing,69.3,32,0.17,192.15629980000003,66.0,5494,54.5,38,3.93,0.1,4521.3247,29111417.0,5.4,5.1,0.638,10.3,168.6,71.0,69.0
1242,Developing,65.9,31,0.14,146.7606488,56.0,230,53.8,38,3.69,0.1,3129.224922,2839433.0,5.4,5.1,0.636,10.2,228.1,74.0,57.0
1243,Developing,64.7,31,0.03,75.25799773,59.0,474,53.2,38,3.0,0.1,2351.812429,27697912.0,5.4,5.1,0.631,10.2,249.6,63.0,59.0
1244,Developing,66.8,31,0.18,59.18845152,65.0,908,52.5,37,4.13,0.1,1849.63911,278426.0,5.4,5.2,0.628,10.1,210.1,69.0,65.0
1245,Developing,67.2,30,0.32,44.12059646,62.0,9081,51.9,37,5.61,0.1,1391.816923,2631669.0,5.4,5.2,0.603,9.8,201.5,69.0,74.0
1251,Developed,81.2,0,10.75,746.3670453,95.0,33,62.1,0,7.78,0.1,5553.32623,4617225.0,0.3,0.2,0.91,18.6,61.98,96.0,96.0
1252,Developed,81.0,0,10.49,703.5527332,95.0,51,61.3,0,8.1,0.1,5234.76736,4598294.0,0.3,0.2,0.902,18.6,63.54,96.0,96.0
1253,Developed,85.0,0,11.49,6616.695125,95.0,107,6.5,0,8.32,0.1,49231.362539999995,4586897.0,0.3,0.2,0.895,18.5,65.81,95.0,95.0
1254,Developed,84.0,0,11.72,6386.95437,95.0,285,59.7,0,8.15,0.1,52567.52568,4576794.0,0.3,0.2,0.909,18.5,67.12,95.0,95.0
1255,Developed,86.0,0,11.88,4509.234803,46.0,443,58.9,0,8.76,0.1,48538.58776,456155.0,0.3,0.2,0.907,18.2,65.12,94.0,94.0
1267,Developing,82.2,1,2.62,4348.33531,97.0,6,64.6,1,7.81,0.1,37582.84624,82157.0,1.2,1.1,0.895,16.0,57.86,95.0,95.0
1268,Developing,82.1,1,2.69,4279.895512,97.0,50,64.2,1,7.89,0.1,36393.66932,8595.0,1.2,1.1,0.8909999999999999,15.9,58.56,96.0,96.0
1269,Developing,81.8,1,2.78,3830.1845869999997,97.0,211,63.8,1,7.73,0.1,32569.596830000002,7915.0,1.2,1.1,0.889,15.9,57.52,94.0,94.0
1270,Developing,81.8,1,2.67,3793.1616240000003,98.0,70,63.4,1,7.39,0.1,33657.157269999996,77658.0,1.2,1.1,0.883,15.8,59.24,94.0,94.0
1271,Developing,81.7,1,2.63,409.4109292,97.0,23,63.0,1,7.36,0.1,3661.994,76236.0,1.2,1.1,0.878,15.7,59.69,95.0,95.0
1272,Developing,81.5,1,2.55,508.6645438,98.0,5,62.6,1,7.46,0.1,27795.876710000004,74856.0,1.2,1.1,0.8759999999999999,15.6,61.48,96.0,96.0
1273,Developing,81.0,1,2.47,471.5533294,99.0,931,62.1,1,7.33,0.1,29657.4421,7388.0,1.1,1.1,0.877,15.8,63.95,94.0,94.0
1274,Developing,84.0,1,2.33,4.3451016,99.0,539,61.6,1,7.37,0.1,258.637,7181.0,1.1,1.1,0.872,15.7,67.2,95.0,95.0
1275,Developing,84.0,1,2.23,33.58620657,96.0,9,61.1,1,7.38,0.1,2195.1769,7537.0,1.1,1.1,0.87,15.7,68.89,94.0,95.0
1276,Developing,80.0,1,2.41,250.93433169999997,96.0,2,6.6,1,7.44,0.1,2611.17931,6931.0,1.1,1.1,0.866,15.8,72.49,95.0,93.0
1277,Developing,81.0,1,2.23,1895.3427920000001,99.0,116,6.1,1,7.35,0.1,19888.172,689.0,1.1,1.1,0.863,15.9,72.59,95.0,95.0
1278,Developing,79.7,1,2.32,1731.755747,98.0,124,59.6,1,7.44,0.1,18946.99942,66897.0,1.1,1.1,0.863,16.0,75.61,93.0,93.0
1279,Developing,79.3,1,2.47,1701.195787,98.0,2,59.2,1,7.49,0.1,18431.15696,657.0,1.1,1.1,0.855,15.3,80.61,91.0,90.0
1280,Developing,79.3,1,2.53,22.27332618,96.0,19,58.7,1,7.61,0.1,236.19646,6439.0,1.1,1.1,0.85,15.1,79.15,93.0,92.0
1281,Developing,78.9,1,2.53,199.9341033,98.0,36,58.3,1,7.13,0.1,2152.1432,6289.0,1.1,1.1,0.845,15.2,80.02,93.0,93.0
1283,Developed,82.5,2,7.56,4831.6447960000005,95.0,0,63.1,2,9.25,0.1,35396.66517,678914.0,0.6,0.6,0.877,16.3,53.57,95.0,95.0
1284,Developed,82.3,2,7.35,483.1916844,96.0,0,62.6,2,9.22,0.1,3537.27441,6233948.0,0.5,0.6,0.8759999999999999,16.5,55.55,96.0,96.0
1285,Developed,82.0,2,7.49,4793.904924,96.0,376,62.1,2,9.28,0.1,34814.12436,59539717.0,0.5,0.6,0.877,16.6,56.78,96.0,97.0
1286,Developed,82.0,2,6.98,5439.691769,96.0,5189,61.5,2,9.27,0.1,38334.68477,59379449.0,0.5,0.5,0.872,16.4,57.58,96.0,96.0
1287,Developed,81.8,2,6.95,5219.668802,96.0,372,61.0,2,9.42,0.1,35849.37364,59277417.0,0.5,0.5,0.8690000000000001,16.4,57.76,96.0,96.0
1288,Developed,81.6,2,7.25,5243.316638,96.0,351,6.5,2,9.41,0.1,36976.84512,5995365.0,0.5,0.5,0.868,16.3,60.07,96.0,96.0
1289,Developed,81.5,2,7.96,66.37840495,96.0,1617,59.9,2,8.89,0.1,464.18465,58826731.0,0.5,0.5,0.866,16.3,61.16,96.0,96.0
1290,Developed,81.3,2,8.37,5228.821581,97.0,321,59.4,2,8.48,0.1,37698.78573,5843831.0,0.5,0.5,0.862,16.1,62.5,97.0,97.0
1291,Developed,81.2,2,8.44,473.19154510000004,96.0,439,58.8,2,8.82,0.1,3341.7482,58143979.0,0.5,0.5,0.856,16.0,63.96,97.0,96.0
1292,Developed,88.0,2,8.65,4506.2559630000005,96.0,135,58.2,2,8.71,0.1,31959.26215,57969484.0,0.5,0.5,0.851,15.8,65.05,97.0,95.0
1293,Developed,89.0,2,8.98,4270.914882,96.0,599,57.6,3,8.49,0.1,31174.56118,57685327.0,0.5,0.5,0.846,15.6,66.1,97.0,94.0
1294,Developed,79.9,2,9.3,3519.258515,95.0,10982,57.0,3,8.17,0.1,27387.2258,5731323.0,0.5,0.5,0.841,15.4,70.19,97.0,96.0
1295,Developed,80.0,2,9.25,2883.334911,95.0,9385,56.4,3,8.23,0.1,22196.5736,57597.0,0.5,0.5,0.836,15.2,70.75,96.0,93.0
1296,Developed,79.8,2,9.69,3.1222302,95.0,0,55.7,3,8.11,0.1,24.819000000000003,569741.0,0.5,0.5,0.828,14.9,73.22,96.0,93.0
1297,Developed,79.4,3,9.78,31.50582204,94.0,1457,55.0,3,7.91,0.1,251.2426,5694218.0,0.5,0.5,0.823,14.8,75.39,97.0,87.0
1299,Developing,75.8,1,3.83,427.3054534,92.0,0,53.5,1,5.36,0.5,4855.743789,286287.0,1.8,1.7,0.727,12.8,131.8,93.0,92.0
1300,Developing,75.6,1,3.79,5.4572893339999995,93.0,0,52.7,1,5.91,0.6,56.144952,285187.0,1.8,1.7,0.727,12.8,134.6,86.0,93.0
1301,Developing,75.3,1,3.65,37.17108782,96.0,0,52.0,1,5.66,0.5,521.33363,284992.0,1.8,1.7,0.725,12.8,137.3,96.0,96.0
1302,Developing,75.2,1,3.58,33.17529686,92.0,1,51.2,1,5.21,0.6,513.549487,2829493.0,1.8,1.7,0.722,12.8,138.6,93.0,92.0
